,Apartment,sum_vec
290,100630.0,0.134969654027
291,100633.0,-0.75873787803
292,100634.0,-0.136419589981
293,100636.0,-0.0682355318568
294,100638.0,-0.279538501229
295,10064.0,-0.86814229624
296,100640.0,-0.184215338173
297,100641.0,0.0490764589267
298,100642.0,-0.416822948901
299,100644.0,0.346730795223
300,100646.0,-0.249295074565
301,100648.0,-0.129364248889
302,100649.0,-0.447269142198
303,100650.0,-0.122742534208
304,100657.0,-0.527393334196
305,100658.0,0.329718998692
306,100659.0,0.329737744818
307,100660.0,0.0471527064947
308,100661.0,-0.0343649283168
309,100662.0,0.303551806312
310,100663.0,0.474422451982
311,100664.0,-0.45084624656
312,100670.0,-0.394340559491
313,100671.0,-0.225067122345
314,100672.0,0.0131609577511
315,100677.0,-0.144462546683
316,10068.0,-0.0876520670136
317,100684.0,0.0956934930873
318,100685.0,-0.0693434550485
319,100686.0,-0.202196821861
320,100688.0,-0.0732122713816
321,100689.0,0.446229959896
322,100690.0,0.435606245912
323,100692.0,-0.261906157131
324,100694.0,0.154298717564
325,100697.0,0.0492688629311
326,1007.0,0.284687949839
327,10070.0,-0.382250958006
328,100703.0,0.28599846478
329,100709.0,-0.251661758375
330,100710.0,0.108560638531
331,100718.0,0.131214886162
332,100721.0,-0.334863090626
333,100723.0,-0.20706774795
334,100725.0,-0.258792609297
335,100727.0,-0.19014990225
336,100729.0,0.575999823661
337,10073.0,0.0700983261049
338,100732.0,-0.0607659032685
339,100734.0,0.456110187544
340,100735.0,-0.495299049537
341,100737.0,-0.0189979540955
342,100739.0,-0.463863004406
343,100740.0,-0.102290471958
344,100742.0,-0.0491689976916
345,100743.0,0.0380210494041
346,100744.0,-0.0413281003712
347,100748.0,-0.21979780047
348,100751.0,-0.350577734964
349,100753.0,-0.132925259415
350,100765.0,-0.334790302637
351,100767.0,0.110538190347
352,10077.0,-0.463225342799
353,100770.0,-0.801772942956
354,100772.0,0.359040633804
355,100774.0,-0.0120406904607
356,100776.0,-0.144080697442
357,100789.0,-0.489198999872
358,10079.0,0.0736748977215
359,100791.0,0.971177701489
360,100793.0,0.00958184928459
361,100797.0,-0.200712025791
362,100798.0,-0.602441320079
363,10080.0,-0.0463799490826
364,100805.0,-0.356381083431
365,100808.0,0.0160123755923
366,100809.0,-0.000494013162097
367,100811.0,0.614427803317
368,100812.0,-0.106172328815
369,100813.0,0.00329889022396
370,100814.0,0.856253496429
371,100816.0,-0.256059529143
372,100818.0,-0.233482421085
373,10082.0,0.000157412025146
374,100823.0,-0.254023714668
375,100826.0,0.211685102142
376,100827.0,0.118935597144
377,100829.0,-0.867487626703
378,100833.0,0.245743966138
379,100837.0,0.0543324103346
380,100839.0,0.0876087400829
381,10084.0,-0.222596834996
382,100840.0,-0.103822050398
383,100841.0,0.279053732171
384,100842.0,0.17541409572
385,100849.0,-0.0752890631848
386,10085.0,0.0535519720288
387,100850.0,0.235774077766
388,100852.0,0.180822839058
389,100853.0,-0.16263154662
390,100854.0,-0.0318075796968
391,10086.0,-0.160499150283
392,100860.0,0.242900638928
393,100862.0,-0.191254277699
394,100869.0,0.534333776799
395,100870.0,0.146908800903
396,100873.0,-0.178038445767
397,100874.0,0.472051814897
398,100875.0,0.00587961633573
399,100876.0,0.00695443221775
400,100880.0,0.0392337373341
401,100881.0,0.0700410737627
402,100883.0,-0.116773744172
403,100885.0,-0.110662064049
404,100886.0,-0.0558180855514
405,100890.0,0.344201181433
406,100894.0,0.0760205336264
407,100897.0,-0.0377266997239
408,100899.0,0.375658971025
409,100900.0,0.623881594278
410,100902.0,0.0244843419059
411,100903.0,-0.371206997195
412,100904.0,0.0583086234983
413,100906.0,-0.178905966692
414,100907.0,0.0353389508382
415,100909.0,-0.328665484325
416,100910.0,-0.0169221532415
417,100911.0,0.0149564932944
418,100914.0,-0.0286312375974
419,100920.0,0.202330941393
420,100921.0,0.0276608936256
421,100922.0,-0.0382588711218
422,100923.0,0.170998633024
423,100924.0,0.164512776537
424,100925.0,-0.1508418425
425,100931.0,-0.0192007577425
426,100933.0,0.110967461165
427,100940.0,0.0469987617689
428,100942.0,-0.118237186165
429,100944.0,0.154990004026
430,100945.0,1.07275462255
431,100946.0,0.152454766154
432,100947.0,0.378811391536
433,10095.0,-0.0949969779467
434,100950.0,-0.402198211988
435,100951.0,-0.569878441303
436,100953.0,-0.536074577889
437,10096.0,0.427528456028
438,100960.0,-0.11091918507
439,100962.0,-0.249615035224
440,100963.0,-0.731355400203
441,100964.0,-0.246867300768
442,100969.0,-0.504508795973
443,100971.0,-0.099415788718
444,100972.0,0.100213185127
445,100974.0,-0.535995985352
446,100976.0,-0.550414113561
447,100979.0,0.127576469211
448,100980.0,0.160163820197
449,100981.0,-0.373867353905
450,100983.0,-0.101915282285
451,100984.0,0.0161992857757
452,100985.0,-0.168512190314
453,100987.0,-0.556207096146
454,100988.0,-0.0255381866009
455,100989.0,-0.249841205601
456,100992.0,-0.00323873403249
457,100997.0,-0.149762502224
458,101.0,-0.211872383778
459,1010.0,-0.0432375802848
460,101003.0,-0.273459446966
461,101005.0,-0.254675589036
462,101007.0,0.122466158908
463,101008.0,-0.0154479541816
464,101012.0,-0.275255263201
465,101013.0,-0.598254058597
466,101018.0,-0.709061589907
467,101020.0,0.137217960182
468,101021.0,-0.229175303364
469,101023.0,0.105259470176
470,101024.0,-0.0214760618983
471,101026.0,-0.192092999234
472,101028.0,-0.144712715555
473,101034.0,-0.366366041068
474,101035.0,-0.513654965442
475,101036.0,0.0107086964126
476,101038.0,-0.250238752706
477,101041.0,-0.184797105088
478,101042.0,-0.130598215212
479,101045.0,-0.0359811546805
480,101049.0,-0.0633473300259
481,101050.0,0.0694388738993
482,101051.0,-0.285905710538
483,101053.0,-0.256283591501
484,101058.0,0.0953185022227
485,10106.0,-0.131722058766
486,101063.0,0.301149491075
487,101067.0,0.405817764025
488,101068.0,-0.0100579311256
489,101075.0,-0.450980035122
490,101078.0,0.191987277649
491,101080.0,0.167382289364
492,101083.0,-0.126563504018
493,101084.0,-0.190596763161
494,101085.0,-0.488188060655
495,101089.0,0.169773626898
496,10109.0,-0.245495923737
497,101090.0,-0.533986769558
498,101091.0,-0.529632576276
499,101092.0,-0.0937006380409
500,101097.0,0.164077532405
501,101099.0,-0.0577555286
502,10110.0,-0.104280182313
503,101101.0,-0.0263798347441
504,101103.0,-0.3596906928
505,101106.0,-0.0778888624627
506,101111.0,-0.0516283013858
507,101113.0,-0.0920196607767
508,101114.0,0.257649656778
509,101115.0,-0.548790943809
510,101124.0,-0.0235241466726
511,101125.0,0.382822000945
512,101126.0,0.0543330028304
513,101131.0,-0.526683870004
514,101132.0,-0.899432131613
515,101140.0,0.109068578371
516,101142.0,-0.592039799289
517,101143.0,0.263724058663
518,101144.0,-0.140920272563
519,101146.0,-0.216522807525
520,101147.0,-0.0332170077891
521,101149.0,-0.306396202417
522,101150.0,0.120553518063
523,101151.0,-0.177393475577
524,101154.0,0.110448057298
525,101155.0,-0.0489179930883
526,101159.0,-1.14608236123
527,101160.0,0.474826012098
528,101163.0,-0.030535596452
529,101164.0,-0.0918427257348
530,101167.0,0.00268613599474
531,101168.0,0.532563369445
532,101172.0,0.245009953273
533,101174.0,-0.0884339474578
534,101175.0,0.0197264552262
535,101178.0,-0.60935201688
536,10118.0,0.0166448378586
537,101180.0,-0.281466350309
538,101181.0,-0.258333860227
539,101182.0,-0.201608134143
540,101188.0,0.132090290586
541,10119.0,0.298244243859
542,101191.0,-0.324279237007
543,101194.0,0.120239372423
544,101196.0,-0.63727320137
545,101199.0,0.153684735487
546,10120.0,0.0844752987905
547,101206.0,0.0935034223221
548,101209.0,0.00425606621502
549,101211.0,-0.248293540557
550,101212.0,0.231381262769
551,101213.0,0.163590652955
552,101214.0,0.214457071677
553,101215.0,-0.443469138292
554,101217.0,-0.208871990995
555,101225.0,-0.33114853967
556,101228.0,-0.0118837667687
557,101230.0,0.0772084717173
558,101232.0,-0.324066446803
559,101239.0,-0.230361938942
560,10124.0,-0.0402468675311
561,101240.0,-0.299808786018
562,101246.0,-0.343167307095
563,101247.0,-0.198569732893
564,101248.0,0.0529360435394
565,101249.0,0.30896209355
566,10125.0,0.097236071073
567,101252.0,-0.162116986408
568,101254.0,-0.100718797301
569,101255.0,-0.162898476337
570,101258.0,0.0137007786834
571,101263.0,0.736104886164
572,101266.0,-0.48170718136
573,101267.0,-0.342257917597
574,101268.0,0.170542587497
575,101269.0,-0.0550361587302
576,101270.0,-0.389726193331
577,101273.0,-0.0524315949006
578,101275.0,0.25701743667
579,101276.0,0.0534250999044
580,101277.0,-0.416882683116
581,101280.0,0.0924956322415
582,101282.0,-0.388656121038
583,101283.0,-0.236154036887
584,101285.0,0.18392391019
585,101287.0,-0.37266052427
586,10129.0,0.0116247849364
587,101290.0,-0.242343534075
588,101294.0,0.0270804952597
589,101300.0,1.00476524327
590,101301.0,-0.215252272115
591,101303.0,0.00505754165173
592,,-0.000893843195627
593,,0.00466558232495
594,,-0.0122693324793
595,,-0.00146789862583
596,,0.0651526332952
597,,0.0247413605395
598,,-0.0179156854756
599,,-0.0318012659245
600,,-0.0112961028826
601,,-0.0164105825061
602,40.8087,-0.0357949934551
603,101305.0,0.29335490071
604,101307.0,0.0462614730932
605,101308.0,-0.00483356180484
606,10131.0,-0.143224471292
607,101310.0,0.016903717129
608,101311.0,-0.32264906069
609,101312.0,-0.0515761831775
610,101313.0,-0.0204247249349
611,101315.0,-0.235129900648
612,101316.0,-0.10212612286
613,101317.0,-0.0301761936134
614,101318.0,0.255556571617
615,101323.0,0.265924564068
616,101325.0,0.24739317107
617,101326.0,0.0986024949234
618,101333.0,-0.288664862921
619,101334.0,-0.0925294790359
620,101337.0,-0.0610495504952
621,101339.0,0.0942027507117
622,101341.0,0.137264228362
623,101344.0,-0.221153876861
624,101346.0,0.552810604742
625,101349.0,0.563957657898
626,101350.0,-0.018022203178
627,-73.9728,-0.0154554485343
628,24.0,-0.0168282085215
629,101351.0,-0.0220126118802
630,101354.0,-0.357721919834
631,101355.0,0.297479475732
632,101356.0,-0.154986411508
633,101357.0,0.45400907255
634,101358.0,0.394305933296
635,101359.0,-0.0153521999382
636,10136.0,0.439296671364
637,101361.0,-0.111244133383
638,101363.0,0.0730083868257
639,101367.0,0.55882701528
640,10137.0,0.0644269868499
641,101373.0,0.0447776155779
642,101374.0,-0.122452967451
643,101375.0,-0.227411156637
644,101377.0,-0.0230743239226
645,101379.0,-0.102021428509
646,10138.0,0.0597856874519
647,101380.0,-0.0113208773546
648,101386.0,-0.395998141496
649,101387.0,0.217363576638
650,101389.0,-0.0504973013885
651,10139.0,0.464736209309
652,101392.0,0.366067420924
653,101396.0,0.0127756975126
654,101401.0,0.0252087243425
655,101404.0,0.0980124582711
656,101407.0,0.711515358096
657,101408.0,0.709846665093
658,101413.0,-0.105915013584
659,101416.0,0.607623094285
660,101417.0,-0.0899780926411
661,101420.0,0.257987937453
662,101421.0,0.816778579028
663,101422.0,-0.109306519153
664,101423.0,0.147865873456
665,101425.0,0.381958703249
666,10143.0,0.743187287939
667,101433.0,0.228151079675
668,10144.0,-0.27505023696
669,101440.0,0.142597102065
670,101442.0,0.329315064766
671,101452.0,0.0596916519571
672,101454.0,0.703688663198
673,101457.0,0.124969254364
674,10146.0,1.27474233054
675,101461.0,0.0261969095445
676,,0.00985150867632
677,,0.0106489578666
678,,0.00575677087642
679,,0.0133467464409
680,,0.0140872550728
681,,-0.00907406433544
682,,-0.0308860349578
683,,-0.0144377591632
684,,-0.00845475806227
685,40.7152,0.0360786801848
686,101467.0,0.294743919978
687,101469.0,1.06431815808
688,101472.0,0.0987958035548
689,101473.0,-0.0121063784027
690,101474.0,-0.100976929709
691,101476.0,-0.096955622721
692,10148.0,-0.0192892194027
693,101484.0,0.339344218883
694,101485.0,0.0212167520731
695,101486.0,-0.0806319270632
696,101496.0,0.123432521126
697,101497.0,0.621618560399
698,101498.0,0.129464413767
699,101499.0,0.299836199178
700,1015.0,-0.111319517484
701,10150.0,0.862949905015
702,101501.0,-0.0189652121044
703,101503.0,0.748801812297
704,101509.0,0.85232649566
705,10151.0,-0.0260299949441
706,101510.0,0.401996392146
707,101511.0,-0.130073519686
708,101518.0,-0.062595558833
709,101520.0,0.216431551788
710,101523.0,0.0409553134232
711,101525.0,-0.0257031139918
712,101528.0,-0.142104632745
713,10153.0,-0.0515008118527
714,101530.0,0.00878589961212
715,101531.0,0.256811545609
716,101532.0,0.0763581631472
717,101534.0,0.619955259637
718,101538.0,-0.0971362559358
719,10154.0,-0.105293782603
720,101540.0,0.153793633348
721,101542.0,0.170118339622
722,101544.0,0.0127238421555
723,101546.0,-0.274933146138
724,101548.0,-0.121944913699
725,101553.0,0.332716661127
726,101555.0,-0.0593015488994
727,101556.0,-0.117235529004
728,10156.0,-0.116193217807
729,101561.0,-0.227668294276
730,101562.0,0.521678791149
731,101566.0,0.20243130764
732,101567.0,0.0929960803187
733,101568.0,-0.0136537374783
734,101569.0,0.0561594113533
735,101571.0,0.641418868443
736,101574.0,0.439796160732
737,101581.0,0.374113441794
738,101584.0,-0.0232990962104
739,101594.0,-0.0118186717445
740,101597.0,-0.179895771493
741,1016.0,0.219750196149
742,101600.0,0.622634242492
743,101601.0,-0.0574847906828
744,101602.0,0.471401213203
745,101605.0,-0.0255149263685
746,101608.0,0.0823782266234
747,101612.0,0.23289007612
748,101616.0,0.202079786512
749,101617.0,-0.0693941877689
750,101619.0,-0.461000438954
751,101620.0,0.00383007285564
752,101621.0,-0.584323906223
753,101623.0,-0.0408172840034
754,101624.0,0.390777627705
755,101627.0,0.298297573492
756,10163.0,-0.00230255260249
757,101630.0,0.0174349627923
758,101631.0,-0.0978854337882
759,101634.0,-0.446176276499
760,101635.0,-0.463385159528
761,10164.0,-0.150058202329
762,101644.0,-0.100883010455
763,101646.0,0.181039951043
764,101647.0,-0.614475935581
765,101649.0,-0.435126290773
766,10165.0,0.0421046898991
767,101650.0,-0.0463863105397
768,101652.0,0.2671496814
769,101659.0,0.101857710804
770,101663.0,0.193321112893
771,101664.0,-0.226287203608
772,101668.0,0.0347325967741
773,101674.0,-0.00926660638652
774,101675.0,0.0201932999771
775,101678.0,0.0336831785826
776,101681.0,0.966096508026
777,101682.0,0.0263256678882
778,101686.0,-0.107636174951
779,101688.0,-0.0157206777949
780,10169.0,-0.0388093927759
781,101693.0,-0.0228719860024
782,101695.0,-0.170078581228
783,101698.0,0.0679899838869
784,1017.0,0.00297331606271
785,101709.0,0.217487301445
786,10171.0,0.00478456774727
787,101710.0,0.0135293462954
788,101713.0,0.310513708071
789,101714.0,0.16638425854
790,101715.0,-0.0832375964383
791,101717.0,0.334809978576
792,10172.0,-0.249735900841
793,101720.0,-0.00542435620446
794,101721.0,-0.397141719339
795,101723.0,-0.0811852349143
796,101725.0,-0.124463461456
797,101727.0,-0.63257767231
798,101730.0,-0.349686656409
799,101732.0,0.0276151146099
800,101733.0,-0.170892023598
801,101736.0,-0.11143839499
802,101741.0,0.0175563021912
803,101744.0,0.240527468588
804,101745.0,0.772774795245
805,101746.0,-0.0983826396696
806,101747.0,-0.526145433338
807,101748.0,0.0268677896529
808,101749.0,0.360094348231
809,101752.0,-0.145341939526
810,101757.0,-0.258158032899
811,101759.0,-0.106584319772
812,10176.0,-0.304070965358
813,101761.0,0.479980184464
814,101764.0,-0.0784281624947
815,101765.0,-0.123667081149
816,101767.0,0.00304420874454
817,101768.0,-0.852518595173
818,101769.0,-0.234534107818
819,101772.0,-0.10532431287
820,101774.0,-0.525533654523
821,101778.0,-0.0192147811758
822,101780.0,-0.245894545173
823,101785.0,-0.0576622200024
824,101786.0,-0.151115010725
825,101788.0,0.251816415097
826,10179.0,-0.120565766818
827,101795.0,0.0828444908111
828,101796.0,-0.0627785725264
829,101797.0,0.553574118967
830,101798.0,-0.20494899404
831,101799.0,-0.0460025853536
832,101803.0,0.318062287173
833,101804.0,0.083039895093
834,101805.0,-0.331462879898
835,101807.0,0.0104530125973
836,101808.0,0.00807572656777
837,101809.0,-0.111348528764
838,10181.0,0.339112332556
839,101812.0,0.20277159402
840,101813.0,-0.261009226844
841,101814.0,-0.192682844354
842,101816.0,-0.134286940796
843,101822.0,-0.374728249328
844,101823.0,-0.414102930285
845,101824.0,0.541245059227
846,101826.0,-0.254937102844
847,101829.0,-0.362941400119
848,101830.0,-0.106784430311
849,101832.0,0.0664930755156
850,10184.0,0.213346192031
851,101846.0,-0.152207817475
852,101848.0,-0.042243307209
853,101849.0,-0.376672238752
854,101850.0,0.297782239919
855,101852.0,-0.0970541062998
856,101853.0,0.169990479073
857,101855.0,0.152418868995
858,101858.0,-0.137699720683
859,101859.0,-0.0786009685253
860,101862.0,-0.640850729309
861,101863.0,-0.112572867685
862,101865.0,-0.487408371526
863,101868.0,0.000882903550519
864,101869.0,-0.178647134395
865,101871.0,0.408681082074
866,101872.0,-0.248614068434
867,101875.0,0.492673090892
868,101877.0,0.321893511704
869,101879.0,-0.226809682674
870,101882.0,0.0799564777408
871,101883.0,-0.00490766135044
872,10189.0,-0.236834551033
873,101890.0,-0.0928700254008
874,101893.0,-0.0618819067313
875,101895.0,-0.102942218364
876,101896.0,0.0206928684493
877,101897.0,0.232147491988
878,101899.0,0.504656230391
879,1019.0,0.132365706377
880,101904.0,0.265778892026
881,101905.0,0.0346205942915
882,101908.0,-0.297643627564
883,10191.0,-0.286523520888
884,101920.0,0.132948871091
885,101921.0,0.0718278702116
886,101926.0,-0.0833884385065
887,101927.0,-0.0294988246169
888,,-0.0205475762677
889,,-0.0148988715919
890,,0.0228725001307
891,,0.00206200439789
892,40.7215,-0.0133150654674
893,101932.0,-0.121615966229
894,101933.0,0.0982245458872
895,101934.0,-0.264712105592
896,101936.0,-0.0332833213906
897,101942.0,0.503136486164
898,101943.0,-0.0442948395503
899,101944.0,0.291889414191
900,101947.0,0.22362840033
901,101949.0,-0.0546569401922
902,101950.0,0.205388041213
903,101951.0,-0.280424093056
904,101952.0,0.0611313822446
905,101953.0,-0.112766296836
906,101955.0,0.126084910065
907,101956.0,-0.716528809426
908,101964.0,-0.591019087704
909,101966.0,0.106226280375
910,101971.0,-0.0677750541217
911,101972.0,0.972843698284
912,101973.0,0.189886464388
913,101975.0,0.486825149157
914,101977.0,-0.0956516733568
915,101978.0,0.193158482376
916,101980.0,-0.0688356131432
917,101982.0,0.691933363152
918,101984.0,0.342295064758
919,101985.0,0.683044694713
920,101986.0,-0.0884390132996
921,101988.0,-0.0598454695719
922,101989.0,-0.116854982247
923,101992.0,-0.121092351896
924,101993.0,-0.488410110585
925,101994.0,0.270719552645
926,101995.0,0.543712575978
927,101996.0,-0.205302770933
928,101997.0,0.523157480056
929,101999.0,0.646427317872
930,102.0,-0.222915527032
931,1020.0,-0.306644058321
932,102006.0,0.195665170933
933,102008.0,0.779191643582
934,102013.0,1.01001987245
935,102025.0,0.498657075572
936,102027.0,0.41837281012
937,102029.0,0.0935104328673
938,102033.0,-0.261468641605
939,102048.0,0.928099136334
940,102049.0,-0.194238353186
941,102053.0,0.0992734218016
942,102054.0,0.408723269124
943,102055.0,0.406198994398
944,102057.0,0.363694277912
945,102059.0,0.24671796328
